Product-id,Seller-id,Product-SKU,Product-Title,Product-Brand,URL,img_URL,Regular-Price,Final-Price,Comment,TIKI-NOW,Rating,Installment,Page,Location
55248506,56747206,9133223285662,Điện thoại Xiaomi Redmi Note 9 (4GB/128GB) - Hàng chính hãng,Xiaomi,https://tiki.vn/dien-thoai-xiaomi-redmi-note-9-4gb-128gb-hang-chinh-hang-p55248506.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9e/73/b2/c4254be5e424d8aa31d7f7f064e6f216.png,4.990.000đ,4.250.000đ                                            -15%,20 nhận xét,YES,92%,Trả góp 0%,2,21
58259141,58259145,1510492616997,Điện Thoại Samsung Galaxy M31 (128GB/6GB) - Hàng Chính Hãng,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-m31-128gb-6gb-hang-chinh-hang-p58259141.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ad/bc/1c/0dda08cc76cf2d246f666c94c7945706.jpg,6.490.000đ,4.990.000đ                                            -23%,10 nhận xét,YES,92%,,2,22
14470707,55994647,5252293141778,Điện Thoại Vivo Y91C - Hàng Chính Hãng,Vivo,https://tiki.vn/dien-thoai-vivo-y91c-hang-chinh-hang-p14470707.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7d/b4/bb/e0af64c42a91e6e7f51dfe13ae795694.jpg,2.990.000đ,2.049.000đ                                            -31%,75 nhận xét,YES,90%,,2,23
53097934,53097936,4219742141230,Điện Thoại Nokia  C2  - Hàng Chính Hãng,Nokia,https://tiki.vn/dien-thoai-nokia-c2-hang-chinh-hang-p53097934.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/60/6b/41/cb2a53603eb28ec0473d9fd2c2050b94.jpg,1.690.000đ,1.350.000đ                                            -20%,13 nhận xét,YES,78%,,2,24
34942635,34942637,1829059638991,Điện Thoại Nokia 110 Dual Sim (2019) - Hàng Chính Hãng,Nokia,https://tiki.vn/dien-thoai-nokia-110-dual-sim-2019-hang-chinh-hang-p34942635.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/60/07/34/d8021ecb194f62711f03f5ae7893dd54.jpg,999.000đ,460.000đ                                            -54%,32 nhận xét,YES,88%,,2,25
52675312,53991424,1977339117442,iPad Pro 11 inch Wifi 2020 - Hàng Nhập Khẩu ,Apple,https://tiki.vn/ipad-pro-11-inch-wifi-2020-hang-nhap-khau-p52675312.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9b/9e/d3/1953e8355af2d43840ae1a9d3b35ef18.jpg,23.990.000đ,20.399.000đ                                            -15%,1 nhận xét,YES,100%,Trả góp 0%,2,26
59519631,59519696,8805389674574,Điện Thoại Xiaomi Redmi 9C - Hàng Chính Hãng,Xiaomi,https://tiki.vn/dien-thoai-xiaomi-redmi-9c-hang-chinh-hang-p59519631.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/06/f1/6a/66bb6067fa90d3ba78d76eb11430c9ce.png,2.490.000đ,2.280.000đ                                            -8%,3 nhận xét,YES,100%,,2,27
59043368,59043374,7624605765725,Điện thoại Vsmart Star 4 (2GB/16GB) - Hàng chính hãng,Vsmart,https://tiki.vn/dien-thoai-vsmart-star-4-2gb-16gb-hang-chinh-hang-p59043368.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c4/bc/cc/9a39a73cb3efdb99927f771dc97d7c18.jpg,1.850.000đ,1.850.000đ,12 nhận xét,YES,84%,,2,28
53398913,53406597,8602856857931,Điện Thoại iPhone 6s Plus 128GB - Hàng Nhập Khẩu Chính Hãng,Apple,https://tiki.vn/dien-thoai-iphone-6s-plus-128gb-hang-nhap-khau-chinh-hang-p53398913.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c7/ee/ee/628d65069cce3b8ce9f5da6a80074786.jpg,8.990.000đ,7.490.000đ                                            -17%,12 nhận xét,YES,34%,Trả góp 0%,2,29
59043365,59043371,1884549142334,Điện thoại Vsmart Star 4 (3GB/32GB) - Hàng chính hãng,Vsmart,https://tiki.vn/dien-thoai-vsmart-star-4-3gb-32gb-hang-chinh-hang-p59043365.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c4/bc/cc/796bd3ad07e53b9dc74a83460626bf5c.jpg,2.290.000đ,2.090.000đ                                            -9%,8 nhận xét,YES,96%,,2,30
33815238,49270533,8350066662257,Điện Thoại iPhone 11 Pro 64GB - Hàng Nhập Khẩu ,Apple,https://tiki.vn/dien-thoai-iphone-11-pro-64gb-hang-nhap-khau-p33815238.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/09/62/7f/6782317e4a575bc6f94501a997191d38.png,32.990.000đ,22.899.000đ                                            -31%,3 nhận xét,YES,94%,Trả góp 0%,2,31
53654257,54568274,5023901293505,Máy Tính Bảng Samsung Galaxy Tab S6 Lite (SM-P615N) - Hàng Chính Hãng,Samsung,https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-s6-lite-sm-p615n-hang-chinh-hang-p53654257.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d1/e5/30/293c86afbc9494950fd6ada93bb330b5.jpg,9.990.000đ,8.990.000đ                                            -10%,8 nhận xét,YES,96%,,2,32
48653991,48653995,4799420919288,Điện Thoại Realme 5s (4GB/128GB) - Hàng Chính Hãng,Realme,https://tiki.vn/dien-thoai-realme-5s-4gb-128gb-hang-chinh-hang-p48653991.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/df/bc/16/690ce1042b392e13087c6e89515e0d7d.jpg,4.990.000đ,3.650.000đ                                            -27%,14 nhận xét,YES,94%,Trả góp 0%,2,33
3666899,52081569,6241265667506,Điện Thoại Di Động GSM ZONO N8110 1.8inch – Hàng Nhập Khẩu,Zono,https://tiki.vn/dien-thoai-di-dong-gsm-zono-n8110-1-8inch-hang-nhap-khau-p3666899.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/83/d2/f7/1d1c2828ba8a4f130ab4e394da551284.jpg,330.000đ,149.000đ                                            -55%,33 nhận xét,YES,74%,,2,34
58459136,58459138,5039050285223,Điện Thoại OPPO RENO 4 PRO  (8GB/256GB) - Hàng Chính Hãng,OPPO,https://tiki.vn/dien-thoai-oppo-reno-4-pro-8gb-256gb-hang-chinh-hang-p58459136.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/5e/cc/af/12d3b2febad183795a833056dbd220be.jpg,12.990.000đ,10.750.000đ                                            -17%,4 nhận xét,YES,100%,Trả góp 0%,2,35
29454689,29881975,4243429972763,Điện Thoại Samsung Galaxy Note 10 Plus (256GB/12GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-note-10-plus-256gb-12gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p29454689.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b3/7a/1f/35b6639457729f1d551884fa33441228.jpg,26.990.000đ,16.550.000đ                                            -39%,124 nhận xét,YES,96%,Trả góp 0%,2,36
52341139,52341143,8584801878928,Điện Thoại  Realme 6 ( 8GB/128GB)- Hàng Chính Hãng,Realme,https://tiki.vn/dien-thoai-realme-6-8gb-128gb-hang-chinh-hang-p52341139.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ad/f7/42/b519df1c3e2955b5f7dec2d7a51282c8.jpg,6.990.000đ,5.750.000đ                                            -18%,9 nhận xét,YES,92%,Trả góp 0%,2,37
14507169,17616548,8455226866763,Máy Đọc Sách All New Kindle 2019 (10th) – Hàng Chính Hãng,Kindle,https://tiki.vn/may-doc-sach-all-new-kindle-2019-10th-hang-chinh-hang-p14507169.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/16/b4/f9/8fe857a1ff126b7979a0ddc34ec8e400.jpg,2.999.000đ,2.249.000đ                                            -25%,101 nhận xét,YES,92%,,2,38
24267006,24267010,7699142869359,Điện Thoại OPPO K3 (64G/6GB) - Hàng Chính Hãng ,OPPO,https://tiki.vn/dien-thoai-oppo-k3-64g-6gb-hang-chinh-hang-p24267006.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4d/66/81/abf8ac7b2efa6aaa26f9af84e31948d2.jpg,6.990.000đ,4.790.000đ                                            -31%,6 nhận xét,YES,88%,Trả góp 0%,2,39
6597807,8073155,1902845406445,Máy đọc sách Kindle PaperWhite Gen 4 (10th) - Bản 8GB 2019 - Hàng chính hãng,Kindle,https://tiki.vn/may-doc-sach-kindle-paperwhite-gen-4-10th-ban-8gb-2019-hang-chinh-hang-p6597807.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/be/f2/ba/f7cacd4da64139b88acb667612d814ba.jpg,3.990.000đ,3.050.000đ                                            -24%,453 nhận xét,YES,92%,,2,40
6714339,6714347,5757153160215,Điện thoại Wiko View Max (3GB/32GB) - Hàng chính hãng ,WIKO,https://tiki.vn/dien-thoai-wiko-view-max-3gb-32gb-hang-chinh-hang-p6714339.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/83/d9/5f/e3845212046e2ebb641cfd17e3adba18.png,2.999.000đ,1.690.000đ                                            -44%,70 nhận xét,YES,86%,,2,41
51326736,51326738,5538599242532,Điện Thoại Nokia 5310 (2020) - Hàng Chính Hãng,Nokia,https://tiki.vn/dien-thoai-nokia-5310-2020-hang-chinh-hang-p51326736.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/de/fb/0b/86835d62ee7e8567fdca4d5c9dfdb2b3.jpg,990.000đ,880.000đ                                            -11%,47 nhận xét,YES,88%,,2,42
54023229,54023235,4664100617757,Điện Thoại OPPO RENO 3 (8GB/128GB) - Hàng Chính Hãng,OPPO,https://tiki.vn/dien-thoai-oppo-reno-3-8gb-128gb-hang-chinh-hang-p54023229.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/20/3c/0d/4443a473a56a1574050914227f5faa2f.jpg,8.990.000đ,6.490.000đ                                            -28%,25 nhận xét,YES,86%,Trả góp 0%,2,43
2131505,50232784,6259337544488,Máy Tính Bảng Masstel Tab 7 – Hàng Chính Hãng,Masstel,https://tiki.vn/may-tinh-bang-masstel-tab-7-hang-chinh-hang-p2131505.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a7/8b/53/2024f58ec5301f00e0969e2f5c36cfa9.jpg,1.790.000đ,1.290.000đ                                            -28%,20 nhận xét,YES,70%,,2,44
13292623,54058143,7895960829388,Điện Thoại Realme 3 - Hàng Chính Hãng,Realme,https://tiki.vn/dien-thoai-realme-3-hang-chinh-hang-p13292623.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/cc/a3/58/7679aef3f78f31e14264429e9c9f6444.jpg,3.490.000đ,2.790.000đ                                            -20%,26 nhận xét,YES,92%,,2,45
63494589,63494591,4951194307283,Điện Thoại Oppo A53 2020 (4GB/128GB) - Hàng Chính Hãng,OPPO,https://tiki.vn/dien-thoai-oppo-a53-2020-4gb-128gb-hang-chinh-hang-p63494589.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/7a/52/da4eba298db2d6e0e3508a22f5620763.jpg,4.490.000đ,4.090.000đ                                            -9%,3 nhận xét,YES,94%,Trả góp 0%,2,46
11254535,21301193,9853778317631,Máy Đọc Sách Kindle Paperwhite Gen 10 -  Hàng Mỹ,Kindle,https://tiki.vn/may-doc-sach-kindle-paperwhite-gen-10-hang-my-p11254535.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/09/43/67/ac7754228d6a2284b5847a5c867e4a1b.jpg,4.190.000đ,3.099.000đ                                            -26%,14 nhận xét,YES,96%,,2,47
54700224,54887590,1868978983331,Điện Thoại Samsung Galaxy A31 (128GB/6GB) - Hàng Chính Hãng,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-a31-128gb-6gb-hang-chinh-hang-p54700224.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d4/a3/d5/58f3f8de4d2c12008915447874f99551.jpg,6.490.000đ,5.290.000đ                                            -18%,7 nhận xét,YES,94%,Trả góp 0%,3,0
10758575,23166619,7751759643613,Điện Thoại Samsung Galaxy M20 (32GB/3GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-m20-32gb-3gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p10758575.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8e/89/ea/0b377bbd8412d63a66cee97e3770a12e.jpg,4.990.000đ,3.490.000đ                                            -30%,65 nhận xét,YES,90%,Trả góp 0%,3,1
32039598,32039600,5768735712340,Điện Thoại iPhone 11 Pro 256GB - Hàng Chính Hãng,Apple,https://tiki.vn/dien-thoai-iphone-11-pro-256gb-hang-chinh-hang-p32039598.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b2/24/02/c1f533bf6cf26d853275cdf3b4865117.jpg,34.990.000đ,28.990.000đ                                            -17%,19 nhận xét,YES,92%,Trả góp 0%,3,2
22356225,46579067,9140561451666,Điện Thoại Samsung Galaxy Note 10 (256GB/8GB) - Hàng Chính Hãng,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-note-10-256gb-8gb-hang-chinh-hang-p22356225.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/6e/a7/dc/c35bc658b6dab5f0db9f22a42496bb42.jpg,22.990.000đ,13.590.000đ                                            -41%,37 nhận xét,YES,84%,Trả góp 0%,3,3
43924153,43924155,1096925155627,Máy đọc sách Kindle Oasis 3 (2019) - Amazon - Hàng nhập khẩu,Kindle,https://tiki.vn/may-doc-sach-kindle-oasis-3-2019-amazon-hang-nhap-khau-p43924153.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/93/b9/e5/0fd5b3441b6567eb7f2c306ca821670a.jpg,8.200.000đ,6.788.000đ                                            -17%,12 nhận xét,YES,94%,Trả góp 0%,3,4
4048043,54002402,5352269298151,Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,Panasonic,https://tiki.vn/dien-thoai-ban-panasonic-kx-ts500-hang-chinh-hang-p4048043.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e3/71/9a/a23456e6289f71d29205541a8fb7c353.jpg,269.000đ,221.000đ                                            -18%,67 nhận xét,YES,92%,,3,5
48611779,48611785,3645728693669,Điện Thoại Realme 5i - Hàng Chính Hãng,Realme,https://tiki.vn/dien-thoai-realme-5i-hang-chinh-hang-p48611779.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/73/1a/cc/edc4dd1e432d908b231c4e39dcec4d2a.jpg,4.290.000đ,3.290.000đ                                            -23%,15 nhận xét,YES,88%,Trả góp 0%,3,6
32021887,32036157,2800677970785,Điện Thoại iPhone 11 Pro 64GB - Hàng Nhập Khẩu Chính Hãng ,Apple,https://tiki.vn/dien-thoai-iphone-11-pro-64gb-hang-nhap-khau-chinh-hang-p32021887.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3b/a0/1d/709417e65ec63ad0383c603dae2cea3d.jpg,32.990.000đ,23.990.000đ                                            -27%,2 nhận xét,YES,80%,Trả góp 0%,3,7
29931445,29931447,9153207200108,"Ulefone Armor X ( chống nước,chống va đập,pin 5.000mAh ) hàng chính hãng",Ulefone,https://tiki.vn/ulefone-armor-x-chong-nuoc-chong-va-dap-pin-5-500mah-hang-chinh-hang-p29931445.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/db/dc/95/b3035c9a5987661b9579a247bdb9d76a.jpg,3.990.000đ,2.990.000đ                                            -25%,11 nhận xét,YES,96%,,3,8
52341154,52341156,2146977072553,Điện Thoại  Realme 6 ( 4GB/128GB)- Hàng Chính Hãng,Realme,https://tiki.vn/dien-thoai-realme-6-4gb-128gb-hang-chinh-hang-p52341154.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7a/c3/58/e26514dd319df661ff4b9a12681d268f.jpg,5.990.000đ,5.490.000đ                                            -8%,6 nhận xét,YES,90%,Trả góp 0%,3,9
53135819,53142450,6892433862454,Điện Thoại iPhone SE 128G ( 2020) - Hàng Chính Hãng,Apple,https://tiki.vn/dien-thoai-iphone-se-128g-2020-hang-chinh-hang-p53135819.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/be/02/b1/16594b297e5ecdbb02309c2bf9a81afd.jpg,14.990.000đ,12.790.000đ                                            -15%,10 nhận xét,YES,82%,Trả góp 0%,3,10
22358908,24182393,5633825905257,Điện Thoại Samsung Galaxy Note 10 Plus (256GB/12GB) - Hàng Chính Hãng,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-note-10-plus-256gb-12gb-hang-chinh-hang-p22358908.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/be/3d/f0/8cf68986781b515046e4bfd4ec00159e.jpg,26.990.000đ,16.250.000đ                                            -40%,64 nhận xét,YES,86%,Trả góp 0%,3,11
14763849,6024109,2188888659669,Điện Thoại iPhone XS Max 256GB - Hàng Nhập Khẩu,Apple,https://tiki.vn/dien-thoai-iphone-xs-max-256gb-hang-nhap-khau-p14763849.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/15/c2/17/5e39e30efeed7d3af037e7ceeaa3d1a0.jpg,37.990.000đ,19.999.000đ                                            -47%,14 nhận xét,YES,76%,Trả góp 0%,3,12
43865002,43865004,9915684270940,Máy đọc sách Amazon Kindle Oasis 2 - dung lượng 32gb - Chính hãng Amazon - Hàng nhập khẩu,Kindle,https://tiki.vn/may-doc-sach-amazon-kindle-oasis-2-dung-luong-32gb-chinh-hang-amazon-hang-nhap-khau-p43865002.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/39/7f/dc/6e8b9104a1a5b8e18461fa6406387166.jpg,8.500.000đ,5.650.000đ                                            -34%,8 nhận xét,YES,86%,Trả góp 0%,3,13
177294,588494,5806383603884,Điện Thoại Nokia 230 Dual SIM - Hàng Chính Hãng,Nokia,https://tiki.vn/dien-thoai-nokia-230-dual-sim-hang-chinh-hang-p177294.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/d/e/denbac_1.u2751.d20170317.t175301.311371.jpg,1.390.000đ,1.169.000đ                                            -16%,35 nhận xét,YES,80%,,3,14
54711313,56556235,3607596405553,Điện Thoại Samsung Galaxy A31 (128GB/6GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-a31-128gb-6gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p54711313.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d4/a3/d5/111941d63aaffd468854f4b166ca89b9.jpg,6.490.000đ,4.990.000đ                                            -23%,17 nhận xét,YES,92%,Trả góp 0%,3,15
52347882,52347884,2213664331313,Điện thoại Mobell C310 - Hàng chính hãng,Mobell,https://tiki.vn/dien-thoai-mobell-c310-hang-chinh-hang-p52347882.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/5e/1a/3e/0d5c6697b27fc229f3e459f74d42b71e.png,299.000đ,199.000đ                                            -33%,31 nhận xét,YES,78%,,3,16
54913203,57606247,9258229891966,Điện Thoại Samsung Galaxy A11 (32GB/3GB) - Hàng Chính Hãng - (Đã kích hoạt bảo hành điện tử),Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-a11-32gb-3gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p54913203.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/de/4a/40/419d53930d761156d7826b99f14518fe.jpg,3.690.000đ,2.790.000đ                                            -24%,11 nhận xét,YES,98%,,3,17
37694867,52153043,9953326620289,Điện thoại Vivo Y11 - Hàng chính hãng,Vivo,https://tiki.vn/dien-thoai-vivo-y11-hang-chinh-hang-p37694867.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/45/ab/eb/0f004c7c236b9a01d080351cd1ed827a.jpg,2.990.000đ,2.599.000đ                                            -13%,62 nhận xét,YES,90%,,3,18
54058645,54058789,6407611026254,Điện Thoại Realme 6I (4GB/128G) - Hàng Chính Hãng ,Realme,https://tiki.vn/dien-thoai-realme-6i-4gb-128g-hang-chinh-hang-p54058645.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c9/76/b6/ffe1ddcf5d147a8f36d1e1900c862d68.jpg,4.990.000đ,3.990.000đ                                            -20%,9 nhận xét,YES,94%,Trả góp 0%,3,19
51461448,51461450,8919215980972,iPad Pro 12.9 inch (2020) Wifi - Hàng Nhập Khẩu Chính Hãng,Apple,https://tiki.vn/ipad-pro-12-9-inch-2020-wifi-hang-nhap-khau-chinh-hang-p51461448.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7c/61/1f/096c8fc9c4696dd4936d1f0b1bd556fa.jpg,27.990.000đ,27.990.000đ,1 nhận xét,YES,100%,Trả góp 0%,3,20
39658607,39658609,3484008439098,Điện Thoại Wiko View 3 Lite (2GB/32GB) - Hàng chính hãng,WIKO,https://tiki.vn/dien-thoai-wiko-view-3-lite-hang-chinh-hang-p39658607.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/0f/41/cb/84a0ccb0a0f2cf81b37ea3cc47a6818f.jpg,2.490.000đ,1.890.000đ                                            -24%,15 nhận xét,YES,84%,,3,21
67910637,67910639,6698038721819,Điện Thoại Vsmart Joy 4 - Hàng Chính Hãng,Vsmart,https://tiki.vn/dien-thoai-vsmart-joy-4-hang-chinh-hang-p67910637.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/52/db/ed/250ed1f223e0711ac9f3ea93ade7074d.jpg,3.290.000đ,2.690.000đ                                            -18%,2 nhận xét,YES,90%,,3,22
12628815,12628817,4936715005596,Điện Thoại Nokia 210 - Hàng Chính Hãng,Nokia,https://tiki.vn/dien-thoai-nokia-210-hang-chinh-hang-p12628815.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/fd/fe/f7/16bb69e0bbbe97591e7579039bc62038.jpg,779.000đ,720.000đ                                            -8%,58 nhận xét,YES,96%,,3,23
14380995,28930339,7790438132802,Điện Thoại Samsung Galaxy A80 (128GB/8GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-a80-128gb-8gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p14380995.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4e/9c/c3/e54e9d936d552006ac02bb08e95e3d91.jpg,14.990.000đ,8.490.000đ                                            -43%,Chưa có nhận xét,YES,,Trả góp 0%,3,24
40343230,40343237,8293804456704,Điện thoại di động GSM Vtel A1 - Hàng chính hãng,Vtel,https://tiki.vn/dien-thoai-di-dong-gsm-vtel-a1-hang-chinh-hang-p40343230.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ee/1d/43/695b81612867242bf1f4e4742e4e2ce8.png,200.000đ,159.000đ                                            -21%,12 nhận xét,YES,72%,,3,25
5486329,5486337,3749585221499,Điện Thoại iPhone XS Max 512GB - Hàng Nhập Khẩu ,Apple,https://tiki.vn/dien-thoai-iphone-xs-max-512gb-hang-nhap-khau-p5486329.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/bd/ac/dc/6ad8968a4381df1db9ee7a5fda58eec7.jpg,42.490.000đ,19.899.000đ                                            -53%,1 nhận xét,YES,80%,Trả góp 0%,3,26
52342728,52342730,6359450747190,Điện Thoại  Realme 6 PRO (8GB/128G) - Hàng Chính Hãng,Realme,https://tiki.vn/dien-thoai-realme-6-pro-8gb-128g-hang-chinh-hang-p52342728.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1d/53/fd/b5bae20f7923f70f73628459114f4520.jpg,7.990.000đ,7.250.000đ                                            -9%,6 nhận xét,YES,80%,Trả góp 0%,3,27
49722512,54693688,9386499159834,Điện thoại Energizer E241S - Hàng  Chính Hãng,Energizer,https://tiki.vn/dien-thoai-energizer-e241s-hang-chinh-hang-p49722512.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/15/70/24/4e3f34d7ea912fea95ab0982e095a14f.png,1.100.000đ,846.000đ                                            -23%,19 nhận xét,YES,74%,,3,28
35170466,35170468,8291710667382,Máy đọc sách Amazon Kindle Paperwhite 4 Gen 10 (2019) - Hàng nhập khẩu,Kindle,https://tiki.vn/may-doc-sach-amazon-kindle-paperwhite-4-gen-10-2019-hang-nhap-khau-p35170466.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8c/76/8f/e2994fbebad248e88efd211d1b4379cd.jpg,4.200.000đ,2.989.000đ                                            -29%,10 nhận xét,YES,96%,,3,29
49722374,52874186,4791918689321,Điện thoại Energizer E12 - Hàng Chính Hãng,Energizer,https://tiki.vn/dien-thoai-energizer-e12-hang-chinh-hang-p49722374.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9c/e6/10/3e4b6a29df3f5f0bba4ab5dfc2baed35.png,500.000đ,261.000đ                                            -48%,31 nhận xét,YES,86%,,3,30
6878393,6878397,7441754025391,iPad Pro 12.9 inch (2018) 512GB Wifi Cellular - Hàng Nhập Khẩu Chính Hãng,Apple,https://tiki.vn/ipad-pro-12-9-inch-2018-512gb-wifi-cellular-hang-nhap-khau-chinh-hang-p6878393.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/59/92/28f5fd9afe76130566acd08e3a432326.jpg,43.990.000đ,25.950.000đ                                            -41%,3 nhận xét,YES,100%,Trả góp 0%,3,31
19912999,45902323,2350946639405,Điện thoại Wiko Jerry 4 - Hàng Chính Hãng,WIKO,https://tiki.vn/dien-thoai-wiko-jerry-4-hang-chinh-hang-p19912999.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/05/b2/09/2943ca7c56da84c840a37cfa6635093a.png,1.790.000đ,1.490.000đ                                            -17%,5 nhận xét,YES,92%,,3,32
47475798,51050816,2171294279484,Điện Thoại Samsung Galaxy A71 (128GB/8GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử,Samsung,https://tiki.vn/dien-thoai-samsung-galaxy-a71-128gb-8gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p47475798.html?src=category-page-1789&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/94/2f/ae/8308cecfebc32911b38f333d372dadb5.jpg,10.490.000đ,8.975.000đ                                            -14%,15 nhận xét,YES,90%,,3,33
